MD_ID,ID_stats,number_arm,Trial_Reg_No,Prospective_Registr,Full_text_link,name_study,First_author,Journal_abbrv,Year,Type_publication,Pub_date_online,Blinding,Start_date,Center,Funding,Fund_Source,Research_question,Countries,Treatment_control,stats_name,n_Randomized,n_Analyzed_,All_cause_mortality_events_D28,mortality_d28_N,mort_D28_TP,Definition_of_clinical_improvement,Clinical_improvement_D28_n,clinic_imp_d28_N,clin_imp_D28_TP,SCORE_7_and_above_D28,score7_d28_N,score7_D28_TP,Total_AE,Serious_AE,safety_N,Safety_timepoint,ROB_6_for_website,Blind,Fund,Sample_size,HIC_LIC,Comment_HIC_LIC,CAF_mort,CAF_CI,CAF_WHO7,CAF_AE,CAF_SAE,Same_analysis,What_changed,new_outcome,del_outcome,unchanged,change_events,Status
281_pub,281,2,NCT04381962,Yes,https://www.thelancet.com/journals/lanres/article/PIIS2213-2600(21)00263-0/fulltext,ATOMIC2,Hinks T,Lancet Respir Med,2021,published paper,7/9/2021,Unblinded,6/3/2020,Multicenter,Mixed,"NIHR Oxford BRC, University of Oxford and Pfizer Inc",Outpatients,UK,Control,Standard care,148,147,1,*,28,*,*,*,*,*,*,*,*,0,*,28,Some concerns,unblinded,Industry_Mixed,298,HIC,,N,,N,,N,,,,,,,consistent
282_preprint,282,2,NCT04311177,Yes,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3787463,*,Puskarich M,SSRN,2021,preprint,2/17/2021,quadruple blinding,4/9/2020,Multicenter,Public/non profit,Minnesota Partnership for Biotechnology and Medical Genomics,Mild outpatients,USA,Treatment,Losartan ,58,58,0,*,28,*,*,*,*,*,*,*,*,*,*,*,Low,blinded,Other,117,HIC,,N,,,,,,,,,,,consistent
282_preprint,282,2,NCT04311177,Yes,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3787463,*,Puskarich M,SSRN,2021,preprint,2/17/2021,quadruple blinding,4/9/2020,Multicenter,Public/non profit,Minnesota Partnership for Biotechnology and Medical Genomics,Mild outpatients,USA,Control,Placebo,59,59,0,*,28,*,*,*,*,*,*,*,*,*,*,*,Low,blinded,Other,117,HIC,,N,,,,,,,,,,,consistent
282_pub,282,1,NCT04311177,Yes,https://bit.ly/3AhZ2Wh,*,Puskarich M,EClinicalMedicine,2021,published paper,6/17/2021,"Participants, outcome assessor and health care pro",4/9/2020,Multicenter,Public/non profit,Minnesota Partnership for Biotechnology and Medical Genomics,Outpatients,USA,Treatment,Losartan ,58,58,0,*,28,*,*,*,*,*,*,*,*,*,*,*,Low,blinded,Other,117,HIC,,N,,,,,,,,,,,consistent
282_pub,282,2,NCT04311177,Yes,https://bit.ly/3AhZ2Wh,*,Puskarich M,EClinicalMedicine,2021,published paper,6/17/2021,"Participants, outcome assessor and health care pro",4/9/2020,Multicenter,Public/non profit,Minnesota Partnership for Biotechnology and Medical Genomics,Outpatients,USA,Control,Placebo,59,59,0,*,28,*,*,*,*,*,*,*,*,*,*,*,Low,blinded,Other,117,HIC,,N,,,,,,,,,,,consistent
285_preprint,285,2,NCT04351152,Yes,https://www.medrxiv.org/content/10.1101/2021.05.01.21256470v1,*,Temesgen Z,medRxiv,2021,preprint,5/5/2021, double blinding,5/5/2020,Multicenter,Private,"Humanigen, Inc.",Moderate/Severe,"Brazil, USA",Treatment,Lenzilumab,261,236,23,*,28,Time to recovery is defined as the first day on which a subject satisfies one of the following 3 categories from the 8-point ordinal scale (Hospitalized. not requiring supplemental oxygen-no longer requires ongoing medical care; Not hospitalized. limitation on activities and/or requiring home oxygen; Not hospitalized. no limitations on activities).,*,*,*,36,*,28,*,63,255,28,Some concerns,blinded,Industry_Mixed,520,Mixed,,N,,N,,N,,,,,,,discrepTE
285_preprint,285,2,NCT04351152,Yes,https://www.medrxiv.org/content/10.1101/2021.05.01.21256470v1,*,Temesgen Z,medRxiv,2021,preprint,5/5/2021, double blinding,5/5/2020,Multicenter,Private,"Humanigen, Inc.",Moderate/Severe,"Brazil, USA",Control,Placebo,259,243,34,*,28,Time to recovery is defined as the first day on which a subject satisfies one of the following 3 categories from the 8-point ordinal scale (Hospitalized. not requiring supplemental oxygen-no longer requires ongoing medical care; Not hospitalized. limitation on activities and/or requiring home oxygen; Not hospitalized. no limitations on activities).,*,*,*,52,*,28,*,76,257,28,Some concerns,blinded,Industry_Mixed,520,Mixed,,N,,N,,N,,,,,,,discrepTE
285_pub,285,1,NCT04351152,Yes,https://www.sciencedirect.com/science/article/pii/S221326002100494X?via%3Dihub#sec1 https://www.medrxiv.org/content/10.1101/2021.05.01.21256470v1,LIVE-AIR,Temesgen Z,Lancet Respir Med,2021,published paper,12/1/2021, double blinding,5/5/2020,Multicenter,Private,"Humanigen, Inc.",Moderate/Severe,"Brazil, USA",Treatment,Lenzilumab,261,236,24,*,28,Time to recovery is defined as the first day on which a subject satisfies one of the following 3 categories from the 8-point ordinal scale (Hospitalized. not requiring supplemental oxygen-no longer requires ongoing medical care; Not hospitalized. limitation on activities and/or requiring home oxygen; Not hospitalized. no limitations on activities).,*,*,*,35,*,28,*,64,255,28,Some concerns,blinded,Industry_Mixed,520,Mixed,,N,,N,,N,,,,,,,discrepTE
285_pub,285,2,NCT04351152,Yes,https://www.sciencedirect.com/science/article/pii/S221326002100494X?via%3Dihub#sec1 https://www.medrxiv.org/content/10.1101/2021.05.01.21256470v1,LIVE-AIR,Temesgen Z,Lancet Respir Med,2021,published paper,12/1/2021, double blinding,5/5/2020,Multicenter,Private,"Humanigen, Inc.",Moderate/Severe,"Brazil, USA",Control,Placebo,259,243,34,*,28,Time to recovery is defined as the first day on which a subject satisfies one of the following 3 categories from the 8-point ordinal scale (Hospitalized. not requiring supplemental oxygen-no longer requires ongoing medical care; Not hospitalized. limitation on activities and/or requiring home oxygen; Not hospitalized. no limitations on activities).,*,*,*,51,*,28,*,77,257,28,Some concerns,blinded,Industry_Mixed,520,Mixed,,N,,N,,N,,,,,,,discrepTE
290_preprint,290,2,NCT04433910 ; EudraCT 2020-001310-38,Yes,https://www.medrxiv.org/content/10.1101/2021.05.10.21256192v1,CAPSID,Koerper S,medRxiv,2021,preprint,5/10/2021,Unblinded,8/30/2020,Multicenter,Public/non profit,Bundesministerium fuer Gesundheit (German Federal Ministry of Health),Mild to critical,Germany,Treatment,Convalescent plasma,53,53,8, *,35,Clinical improvement was defined as an increase by at least two points on an ordinal severity scale: 0. no clinical or virological evidence of infection; 1. ambulatory without limitation of activities; 2. ambulatory with limitation of activities; 3. hospitalized without oxygen therapy; 4. hospitalized with supplemental oxygen by mask or nasal prongs; 5. hospitalized. non-invasive ventilation or high-flow oxygen; 6. hospitalized. intubation and mechanical ventilation; 7. hospitalized. ventilation and additional organ support (vasopressors. renal replacement therapy or ECMO); 8. death ,*,*,*,*,*,*,42,22,*,60,Some concerns,unblinded,Other,105,HIC,,N,,,N,N,,,,,,,consistent
290_preprint,290,2,NCT04433910 ; EudraCT 2020-001310-38,Yes,https://www.medrxiv.org/content/10.1101/2021.05.10.21256192v1,CAPSID,Koerper S,medRxiv,2021,preprint,5/10/2021,Unblinded,8/30/2020,Multicenter,Public/non profit,Bundesministerium fuer Gesundheit (German Federal Ministry of Health),Mild to critical,Germany,Control,Standard care,52,52,14, *,35,Clinical improvement was defined as an increase by at least two points on an ordinal severity scale: 0. no clinical or virological evidence of infection; 1. ambulatory without limitation of activities; 2. ambulatory with limitation of activities; 3. hospitalized without oxygen therapy; 4. hospitalized with supplemental oxygen by mask or nasal prongs; 5. hospitalized. non-invasive ventilation or high-flow oxygen; 6. hospitalized. intubation and mechanical ventilation; 7. hospitalized. ventilation and additional organ support (vasopressors. renal replacement therapy or ECMO); 8. death ,*,*,*,*,*,*,43,25,*,60,Some concerns,unblinded,Other,105,HIC,,N,,,N,N,,,,,,,consistent
290_pub,290,1,NCT04433910; EudraCT 2020-001310-38,Yes,https://www.jci.org/articles/view/152264 https://www.medrxiv.org/content/10.1101/2021.05.10.21256192v1,CAPSID,Koerper S,J Clin Invest,2021,published paper,8/31/2021,Unblinded,8/30/2020,Multicenter,Public/non profit,Bundesministerium fuer Gesundheit (German Federal Ministry of Health),Mild to critical,Germany,Treatment,Convalescent plasma,53,53,8, *,35,Clinical improvement was defined as an increase by at least two points on an ordinal severity scale: 0. no clinical or virological evidence of infection; 1. ambulatory without limitation of activities; 2. ambulatory with limitation of activities; 3. hospitalized without oxygen therapy; 4. hospitalized with supplemental oxygen by mask or nasal prongs; 5. hospitalized. non-invasive ventilation or high-flow oxygen; 6. hospitalized. intubation and mechanical ventilation; 7. hospitalized. ventilation and additional organ support (vasopressors. renal replacement therapy or ECMO); 8. death ,*,*,*,*,*,*,42,22,*,60,Some concerns,unblinded,Other,105,HIC,,N,,,N,N,,,,,,,consistent
290_pub,290,2,NCT04433910; EudraCT 2020-001310-38,Yes,https://www.jci.org/articles/view/152264 https://www.medrxiv.org/content/10.1101/2021.05.10.21256192v1,CAPSID,Koerper S,J Clin Invest,2021,published paper,8/31/2021,Unblinded,8/30/2020,Multicenter,Public/non profit,Bundesministerium fuer Gesundheit (German Federal Ministry of Health),Mild to critical,Germany,Control,Standard care,52,52,14, *,35,Clinical improvement was defined as an increase by at least two points on an ordinal severity scale: 0. no clinical or virological evidence of infection; 1. ambulatory without limitation of activities; 2. ambulatory with limitation of activities; 3. hospitalized without oxygen therapy; 4. hospitalized with supplemental oxygen by mask or nasal prongs; 5. hospitalized. non-invasive ventilation or high-flow oxygen; 6. hospitalized. intubation and mechanical ventilation; 7. hospitalized. ventilation and additional organ support (vasopressors. renal replacement therapy or ECMO); 8. death ,*,*,*,*,*,*,43,25,*,60,Some concerns,unblinded,Other,105,HIC,,N,,,N,N,,,,,,,consistent
293_preprint,293,2,NCT04360824,Yes,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3840099,*,Perepu U,SSRN,2021,preprint,5/5/2021,Unblinded,4/26/2020,Multicenter,Public/non profit,National Institutes of Health Clinical and Translational Science Award,Severe/Critical,USA,Treatment,Intermediate dose EX,88,87,13,*,30,*,*,*,*,*,*,*,*,*,*,*,Low,unblinded,Other,176,HIC,,N,,,,,,,,,,,consistent
293_preprint,293,2,NCT04360824,Yes,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3840099,*,Perepu U,SSRN,2021,preprint,5/5/2021,Unblinded,4/26/2020,Multicenter,Public/non profit,National Institutes of Health Clinical and Translational Science Award,Severe/Critical,USA,Control,Standard dose,88,86,18,*,30,*,*,*,*,*,*,*,*,*,*,*,Low,unblinded,Other,176,HIC,,N,,,,,,,,,,,consistent
293_pub,293,1,NCT04360824,Yes,https://onlinelibrary.wiley.com/doi/10.1111/jth.15450 https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3840099,*,Perepu U,J Thromb Haemost,2021,published paper,7/8/2021,Unblinded,4/26/2020,Multicenter,Public/non profit,National Institutes of Health Clinical and Translational Science Award,Severe/Critical,USA,Treatment,Intermediate dose EX,88,87,13,*,30,*,*,*,*,*,*,*,*,*,*,*,Low,unblinded,Other,176,HIC,,N,,,,,,,,,,,consistent
293_pub,293,2,NCT04360824,Yes,https://onlinelibrary.wiley.com/doi/10.1111/jth.15450 https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3840099,*,Perepu U,J Thromb Haemost,2021,published paper,7/8/2021,Unblinded,4/26/2020,Multicenter,Public/non profit,National Institutes of Health Clinical and Translational Science Award,Severe/Critical,USA,Control,Standard dose,88,86,18,*,30,*,*,*,*,*,*,*,*,*,*,*,Low,unblinded,Other,176,HIC,,N,,,,,,,,,,,consistent
296_preprint,296,2,NCT04381936; EudraCT 2020-001113-21; ISRCTN5018967,Yes,https://www.medrxiv.org/content/10.1101/2021.05.18.21257267v1,RECOVERY-CP,Horby P,medRxiv,2021,preprint,5/18/2021,Unblinded,11/27/2020,Multicenter,Public/non profit,UK Research and Innovation (Medical Research Council) and National Institute of Health Research ,Mild to critical,UK,Treatment,Colchicine,5610,5610,1173,*,28,Discharged from hospital within 28 days,3901,*,28,*,*,*,*,*,*,*,Some concerns,unblinded,Other,11340,HIC,,N,N,,,,Y,,,,,,consistent
296_preprint,296,2,NCT04381936; EudraCT 2020-001113-21; ISRCTN5018967,Yes,https://www.medrxiv.org/content/10.1101/2021.05.18.21257267v1,RECOVERY-CP,Horby P,medRxiv,2021,preprint,5/19/2021,Unblinded,11/28/2020,Multicenter,Public/non profit,UK Research and Innovation (Medical Research Council) and National Institute of Health Research ,Mild to critical,UK,Control,Standard care,5730,5730,1190,*,28,Discharged from hospital within 28 days,4032,*,28,*,*,*,*,*,*,*,Some concerns,unblinded,Other,11340,HIC,,N,N,,,,Y,,,,,,consistent
296_pub,296,1,NCT04381936; EudraCT 2020-001113-21; ISRCTN5018967,Yes,https://www.thelancet.com/journals/lanres/article/PIIS2213-2600(21)00435-5/fulltext; https://www.medrxiv.org/content/10.1101/2021.05.18.21257267v1,RECOVERY-CP,Horby P,Lancet Respir Med,2021,published paper,10/18/2021,Unblinded,11/27/2020,Multicenter,Public/non profit,UK Research and Innovation (Medical Research Council) and National Institute of Health Research ,Mild to critical,UK,Treatment,Colchicine,5610,5610,1173,*,28,Discharged alive from hospital within 28 days,3901,*,28,*,*,*,*,*,*,*,Some concerns,unblinded,Other,11340,HIC,,N,N,,,,Y,,,,,,consistent
296_pub,296,2,NCT04381936; EudraCT 2020-001113-21; ISRCTN5018967,Yes,https://www.thelancet.com/journals/lanres/article/PIIS2213-2600(21)00435-5/fulltext; https://www.medrxiv.org/content/10.1101/2021.05.18.21257267v1,RECOVERY-CP,Horby P,Lancet Respir Med,2021,published paper,10/18/2021,Unblinded,11/27/2020,Multicenter,Public/non profit,UK Research and Innovation (Medical Research Council) and National Institute of Health Research ,Mild to critical,UK,Control,Standard care,5730,5730,1190,*,28,Discharged alive from hospital within 28 days,4032,*,28,*,*,*,*,*,*,*,Some concerns,unblinded,Other,11340,HIC,,N,N,,,,Y,,,,,,consistent
297_preprint,297,2,NCT04680949; EudraCT 2020-005828-11,Yes,https://www.medrxiv.org/content/10.1101/2021.05.16.21257283v1.full-text,SAVE-MORE,Kyriazopoulou E,medRxiv,2021,preprint,5/18/2021, double blinding,12/23/2020,Multicenter,Mixed,Hellenic Institute for the Study of Sepsis and Swedish Orphan Biovitrum AB (Sobi),Moderate/Severe,"Greece, Italy",Treatment,Anakinra,412,405,13,*,28,Hospital discharge,362,*,28,25,*,28,*,68,*,28,Some concerns,blinded,Industry_Mixed,606,HIC,,N,N,N,N,N,,,,,,,discrepTE
297_preprint,297,2,NCT04680949; EudraCT 2020-005828-11,Yes,https://www.medrxiv.org/content/10.1101/2021.05.16.21257283v1.full-text,SAVE-MORE,Kyriazopoulou E,medRxiv,2021,preprint,5/18/2021, double blinding,12/23/2020,Multicenter,Mixed,Hellenic Institute for the Study of Sepsis and Swedish Orphan Biovitrum AB (Sobi),Moderate/Severe,"Greece, Italy",Control,Placebo,194,189,13,*,28,Hospital discharge,151,*,28,24,*,28,*,41,*,28,Some concerns,blinded,Industry_Mixed,606,HIC,,N,N,N,N,N,,,,,,,discrepTE
297_pub,297,1,NCT04680949; EudraCT 2020-005828-11,Yes,https://www.nature.com/articles/s41591-021-01499-z https://www.medrxiv.org/content/10.1101/2021.05.16.21257283v1.full-text,SAVE-MORE,Kyriazopoulou E,Nat Med,2021,published paper,9/3/2021, double blinding,12/23/2020,Multicenter,Mixed,Hellenic Institute for the Study of Sepsis and Swedish Orphan Biovitrum AB (Sobi),Mild to severe,"Greece, Italy",Treatment,Anakinra,412,405,13,*,28,Hospital discharge,362,*,28,25,388,28,*,65,*,*,Some concerns,blinded,Industry_Mixed,606,HIC,,N,N,N,N,N,,,,,,,discrepTE
297_pub,297,2,NCT04680949; EudraCT 2020-005828-11,Yes,https://www.nature.com/articles/s41591-021-01499-z https://www.medrxiv.org/content/10.1101/2021.05.16.21257283v1.full-text,SAVE-MORE,Kyriazopoulou E,Nat Med,2021,published paper,9/3/2021, double blinding,12/23/2020,Multicenter,Mixed,Hellenic Institute for the Study of Sepsis and Swedish Orphan Biovitrum AB (Sobi),Mild to severe,"Greece, Italy",Control,Placebo,194,189,13,*,28,Hospital discharge,151,*,28,24,180,28,*,41,*,*,Some concerns,blinded,Industry_Mixed,606,HIC,,N,N,N,N,N,,,,,,,discrepTE
298_preprint,298,2,ISRCTN16806663,No,https://www.medrxiv.org/content/10.1101/2021.04.15.21255300v1,*,Moni M,medRxiv,2021,preprint,4/20/2021,unblinded,9/20/2020,Single,Public/non profit,"Collaborating centre, the Amrita School of Biotechnology, Amrita Vishwa Vidyapeetham.",Severe,India,Treatment,iNO,14,14,0,*,28,Improvement of 2 points on the WHO Ordinal Scale ,11,14,*,*,*,*,*,*,*,*,High,unblinded,Other,29,LIC_MIC,,,,,,,,,,,,,consistent
298_preprint,298,2,ISRCTN16806663,No,https://www.medrxiv.org/content/10.1101/2021.04.15.21255300v1,*,Moni M,medRxiv,2021,preprint,4/20/2021,unblinded,9/20/2020,Single,Public/non profit,"Collaborating centre, the Amrita School of Biotechnology, Amrita Vishwa Vidyapeetham.",Severe,India,Control,Standard care,15,11,4,*,28,Improvement of 2 points on the WHO Ordinal Scale ,4,14,*,*,*,*,*,*,*,*,High,unblinded,Other,29,LIC_MIC,,,,,,,,,,,,,consistent
298_pub,298,1,ISRCTN16806663,No,https://www.medrxiv.org/content/10.1101/2021.04.15.21255300v1  https://journals.lww.com/imd/Fulltext/2022/03000/Clinical_Efficacy_of_Inhaled_Nitric_Oxide_in.5.aspx,*,Moni M,IMD,2022,published paper,3/1/2022,Unblinded,9/20/2020,Single,Public/non profit,"Collaborating centre, the Amrita School of Biotechnology, Amrita Vishwa Vidyapeetham.",Severe,India,Treatment,iNO,14,14,0,*,28,Improvement of 2 points on the WHO Ordinal Scale ,11,14,*,*,*,*,*,*,*,*,High,unblinded,Other,29,LIC_MIC,,,,,,,,,,,,,consistent
298_pub,298,2,ISRCTN16806663,No,https://www.medrxiv.org/content/10.1101/2021.04.15.21255300v1  https://journals.lww.com/imd/Fulltext/2022/03000/Clinical_Efficacy_of_Inhaled_Nitric_Oxide_in.5.aspx,*,Moni M,IMD,2022,published paper,3/1/2022,Unblinded,9/20/2020,Single,Public/non profit,"Collaborating centre, the Amrita School of Biotechnology, Amrita Vishwa Vidyapeetham.",Severe,India,Control,Standard care,15,11,4,*,28,Improvement of 2 points on the WHO Ordinal Scale ,4,14,*,*,*,*,*,*,*,*,High,unblinded,Other,29,LIC_MIC,,,,,,,,,,,,,consistent
301_preprint,301,2,"NCT02735707, NCT04505774, NCT04359277, NCT04372589",Yes,https://www.medrxiv.org/content/10.1101/2021.05.13.21256846v1.full-text,*,Lawler PR,medRxiv,2021,preprint,5/17/2021,Unblinded,4/21/2020,Multicenter,Mixed,"Canadian Institutes of Health Research, LifeArc Foundation, Thistledown Foundation, Research Manitoba, Ontario Ministry of Health, Peter Munk Cardiac Centre, Cancercare Manitoba Foundation, Victoria General Hospital Foundation, National Heart, Lung, and Blood Institute, National Institutes of Health, Bethesda, National Institutes of Health (NIH), European Union, Australian National Health and Medical Research Council, Health Research Council of New Zealand, U.K. NIHR, NIHR Imperial Biomedical Research Centre, Health Research Board of Ireland, UPMC Learning While Doing Program, Breast Cancer Research Foundation, French Ministry of Health, the Minderoo Foundation, Amgen, Eisai, Global Coalition for Adaptive Research, Wellcome Trust.",Mild to severe,"Australia, Brazil, Canada, Mexico, Nepal, Netherlands, Spain, UK, USA.",Treatment,Therapeutic heparin,1190,1181,*,*,*,*,1085,1171,28,129,*,28,*,*,*,*,Some concerns,unblinded,Industry_Mixed,2245,Mixed,,,N,N,,,,,,,,,consistent
